Customer_ID,Region,Age,Average_Premium_Paid,NPS_Score,Years_as_Customer,Feedback
CUST_0875,Rest of Switzerland,44,1141.85,8,8,The policy is decent but not outstanding.
CUST_0876,Rest of Switzerland,35,3062.92,9,10,Customer service was very supportive.
CUST_0877,Rest of Switzerland,30,3284.74,6,3,The policy is overpriced compared to competitors.
CUST_0878,Rest of Switzerland,30,1654.72,6,16,The policy is overpriced compared to competitors.
CUST_0879,Rest of Switzerland,41,2373.25,8,19,Pricing is similar to other companies.
CUST_0880,Rest of Switzerland,46,3005.23,6,7,Customer service was unresponsive.
CUST_0881,Rest of Switzerland,49,3299.64,5,5,Claims handling took too long.
CUST_0882,Rest of Switzerland,38,5231.22,5,2,Claims handling took too long.
CUST_0883,Rest of Switzerland,39,3759.85,8,14,Service is fine but could improve in some areas.
CUST_0884,Rest of Switzerland,58,3725.05,7,4,"Customer service was okay, nothing exceptional."
CUST_0885,Rest of Switzerland,30,1483.24,7,2,The policy is decent but not outstanding.
CUST_0886,Rest of Switzerland,39,3180.17,5,5,Unhappy with the claims resolution process.
CUST_0887,Rest of Switzerland,36,3330.2,6,7,Customer service was unresponsive.
CUST_0888,Rest of Switzerland,38,2666.35,5,10,The premiums are too expensive for what is offered.
CUST_0889,Rest of Switzerland,34,4001.12,9,20,I am very satisfied with the claims process.
CUST_0890,Rest of Switzerland,50,2424.56,5,18,The policy is overpriced compared to competitors.
CUST_0891,Rest of Switzerland,43,2362.32,7,9,Claims process was average.
CUST_0892,Rest of Switzerland,42,2979.07,8,5,"Customer service was okay, nothing exceptional."
CUST_0893,Rest of Switzerland,36,4010.14,9,3,I am very satisfied with the claims process.
CUST_0894,Rest of Switzerland,39,2801.93,4,8,The policy is overpriced compared to competitors.
CUST_0895,Ticino,42,2925.98,6,2,The policy is overpriced compared to competitors.
CUST_0896,Rest of Switzerland,38,4903.03,7,3,Claims process was average.
CUST_0897,Rest of Switzerland,37,1506.36,8,4,Pricing is similar to other companies.
CUST_0898,Rest of Switzerland,54,1863.05,8,10,The policy is decent but not outstanding.
CUST_0899,Ticino,54,1385.04,10,3,Customer service was very supportive.
CUST_0900,Rest of Switzerland,43,3080.36,9,15,Great value for the premium paid!
CUST_0901,Rest of Switzerland,28,3287.3,5,16,Unhappy with the claims resolution process.
CUST_0902,Rest of Switzerland,30,1624.5,6,17,Claims handling took too long.
CUST_0903,Rest of Switzerland,39,3254.29,5,10,Customer service was unresponsive.
CUST_0904,Rest of Switzerland,38,2080.85,5,15,The policy is overpriced compared to competitors.
CUST_0905,Rest of Switzerland,46,3479.12,8,13,Claims process was average.
CUST_0906,Rest of Switzerland,45,2497.6,5,10,Unhappy with the claims resolution process.
CUST_0907,Rest of Switzerland,33,2532.91,6,15,Customer service was unresponsive.
CUST_0908,Rest of Switzerland,34,4949.72,8,16,Pricing is similar to other companies.
CUST_0909,Rest of Switzerland,48,1087.18,6,3,Unhappy with the claims resolution process.
CUST_0910,Rest of Switzerland,41,2348.84,9,10,Customer service was very supportive.
CUST_0911,Rest of Switzerland,44,5860.0,4,11,Customer service was unresponsive.
CUST_0912,Rest of Switzerland,45,1573.33,4,8,The policy is overpriced compared to competitors.
CUST_0913,Rest of Switzerland,42,3859.0,6,15,Customer service was unresponsive.
CUST_0914,Ticino,56,1438.6,10,6,Claims were handled quickly and efficiently.
CUST_0915,Rest of Switzerland,40,1263.53,4,1,Unhappy with the claims resolution process.
CUST_0916,Rest of Switzerland,31,2142.26,6,2,The premiums are too expensive for what is offered.
CUST_0917,Rest of Switzerland,36,1657.97,5,18,The policy is overpriced compared to competitors.
CUST_0918,Rest of Switzerland,46,1219.16,8,1,Claims process was average.
CUST_0919,Rest of Switzerland,47,2899.39,6,9,Customer service was unresponsive.
CUST_0920,Rest of Switzerland,39,3513.59,6,18,Customer service was unresponsive.
CUST_0921,Ticino,51,1335.55,10,14,Customer service was very supportive.
CUST_0922,Rest of Switzerland,36,3681.04,4,7,Customer service was unresponsive.
CUST_0923,Ticino,47,2398.41,9,3,Customer service was very supportive.
CUST_0924,Rest of Switzerland,26,2878.25,6,7,Customer service was unresponsive.
CUST_0925,Ticino,54,1851.08,10,5,I am very satisfied with the claims process.
CUST_0926,Rest of Switzerland,29,2258.24,7,10,Service is fine but could improve in some areas.
CUST_0927,Rest of Switzerland,30,3450.31,6,12,The policy is overpriced compared to competitors.
CUST_0928,Rest of Switzerland,57,3674.0,10,11,Claims were handled quickly and efficiently.
CUST_0929,Ticino,53,2496.7,7,4,Service is fine but could improve in some areas.
CUST_0930,Rest of Switzerland,42,2086.58,7,8,"Customer service was okay, nothing exceptional."
CUST_0931,Rest of Switzerland,45,3748.15,9,15,Competitive pricing for a comprehensive policy.
CUST_0932,Rest of Switzerland,41,2190.64,6,3,The policy is overpriced compared to competitors.
CUST_0933,Ticino,60,2078.99,9,7,Claims were handled quickly and efficiently.
CUST_0934,Rest of Switzerland,27,2354.64,4,17,The policy is overpriced compared to competitors.
CUST_0935,Rest of Switzerland,45,5769.05,7,17,Pricing is similar to other companies.
CUST_0936,Rest of Switzerland,30,2788.15,8,6,Service is fine but could improve in some areas.
CUST_0937,Rest of Switzerland,42,4337.33,4,6,The premiums are too expensive for what is offered.
CUST_0938,Rest of Switzerland,40,5509.97,7,18,The policy is decent but not outstanding.
CUST_0939,Rest of Switzerland,40,2140.81,4,5,Claims handling took too long.
CUST_0940,Rest of Switzerland,39,1625.3,8,7,Service is fine but could improve in some areas.
CUST_0941,Rest of Switzerland,39,4043.7,6,11,Claims handling took too long.
CUST_0942,Ticino,51,1033.57,8,9,Service is fine but could improve in some areas.
CUST_0943,Rest of Switzerland,44,2990.03,5,16,Claims handling took too long.
CUST_0944,Rest of Switzerland,34,3834.98,5,18,The policy is overpriced compared to competitors.
CUST_0945,Rest of Switzerland,37,3361.14,9,13,Competitive pricing for a comprehensive policy.
CUST_0946,Rest of Switzerland,40,3629.87,8,9,"Customer service was okay, nothing exceptional."
CUST_0947,Rest of Switzerland,48,2673.34,5,6,Customer service was unresponsive.
CUST_0948,Rest of Switzerland,36,2651.88,8,2,Service is fine but could improve in some areas.
CUST_0949,Rest of Switzerland,42,1334.59,6,9,Unhappy with the claims resolution process.
CUST_0950,Rest of Switzerland,46,3369.53,6,9,The policy is overpriced compared to competitors.
CUST_0951,Ticino,54,3178.09,10,2,Customer service was very supportive.
CUST_0952,Rest of Switzerland,34,1680.66,8,15,The policy is decent but not outstanding.
CUST_0953,Rest of Switzerland,33,1108.61,8,3,Claims process was average.
CUST_0954,Rest of Switzerland,51,2144.98,7,3,The policy is decent but not outstanding.
CUST_0955,Rest of Switzerland,46,3633.34,4,9,Customer service was unresponsive.
CUST_0956,Rest of Switzerland,32,4338.04,9,19,I am very satisfied with the claims process.
CUST_0957,Rest of Switzerland,36,4229.17,8,10,"Customer service was okay, nothing exceptional."
CUST_0958,Rest of Switzerland,41,3014.42,8,6,Service is fine but could improve in some areas.
CUST_0959,Rest of Switzerland,48,4191.94,4,17,Unhappy with the claims resolution process.
CUST_0960,Rest of Switzerland,29,4493.0,8,12,"Customer service was okay, nothing exceptional."
CUST_0961,Rest of Switzerland,47,2634.36,9,6,Claims were handled quickly and efficiently.
CUST_0962,Rest of Switzerland,43,4531.94,6,10,The premiums are too expensive for what is offered.
CUST_0963,Ticino,48,1541.84,10,6,Customer service was very supportive.
CUST_0964,Ticino,55,1757.16,10,3,Great value for the premium paid!
CUST_0965,Ticino,49,2344.06,9,7,Claims were handled quickly and efficiently.
CUST_0966,Rest of Switzerland,38,3625.24,5,20,The premiums are too expensive for what is offered.
CUST_0967,Ticino,63,2824.03,6,13,The policy is overpriced compared to competitors.
CUST_0968,Rest of Switzerland,37,3088.32,7,1,Pricing is similar to other companies.
CUST_0969,Rest of Switzerland,44,1566.78,7,3,"Customer service was okay, nothing exceptional."
CUST_0970,Rest of Switzerland,41,4099.76,6,15,The policy is overpriced compared to competitors.
CUST_0971,Rest of Switzerland,43,5132.36,9,8,Competitive pricing for a comprehensive policy.
CUST_0972,Rest of Switzerland,33,2555.22,8,7,Pricing is similar to other companies.
CUST_0973,Rest of Switzerland,29,4320.37,5,13,The premiums are too expensive for what is offered.
CUST_0974,Rest of Switzerland,43,3992.33,8,12,Service is fine but could improve in some areas.
CUST_0975,Rest of Switzerland,39,2687.4,8,6,Claims process was average.
CUST_0976,Ticino,70,1275.55,9,4,Customer service was very supportive.
CUST_0977,Ticino,60,3476.0,9,10,I am very satisfied with the claims process.
CUST_0978,Ticino,43,1125.96,8,11,Service is fine but could improve in some areas.
CUST_0979,Rest of Switzerland,35,4620.88,7,18,Pricing is similar to other companies.
CUST_0980,Rest of Switzerland,39,5752.01,8,16,"Customer service was okay, nothing exceptional."
CUST_0981,Rest of Switzerland,32,1950.16,5,2,Unhappy with the claims resolution process.
CUST_0982,Rest of Switzerland,37,1968.84,7,11,"Customer service was okay, nothing exceptional."
CUST_0983,Rest of Switzerland,33,3930.84,7,12,Claims process was average.
CUST_0984,Rest of Switzerland,44,3569.82,4,7,Claims handling took too long.
CUST_0985,Rest of Switzerland,36,1214.4,5,11,Customer service was unresponsive.
CUST_0986,Ticino,56,2302.81,8,10,"Customer service was okay, nothing exceptional."
CUST_0987,Rest of Switzerland,35,3898.24,8,8,Service is fine but could improve in some areas.
CUST_0988,Rest of Switzerland,46,3428.76,5,5,The policy is overpriced compared to competitors.
CUST_0989,Rest of Switzerland,41,5539.3,9,18,Great value for the premium paid!
CUST_0990,Ticino,49,2507.4,8,5,Service is fine but could improve in some areas.
CUST_0991,Ticino,59,2122.04,10,13,Customer service was very supportive.
CUST_0992,Rest of Switzerland,45,4360.88,4,10,Claims handling took too long.
CUST_0993,Ticino,58,2480.86,10,13,Customer service was very supportive.
CUST_0994,Rest of Switzerland,32,3205.73,6,4,Unhappy with the claims resolution process.
CUST_0995,Rest of Switzerland,34,1601.04,5,2,Claims handling took too long.
CUST_0996,Rest of Switzerland,48,1753.13,9,7,Claims were handled quickly and efficiently.
CUST_0997,Rest of Switzerland,34,3653.35,4,17,Customer service was unresponsive.
CUST_0998,Rest of Switzerland,30,4797.16,9,13,Competitive pricing for a comprehensive policy.
CUST_0999,Rest of Switzerland,46,2954.24,7,20,The policy is decent but not outstanding.
CUST_1000,Ticino,52,2892.71,8,6,Pricing is similar to other companies.
CUST_1001,Romandie,31,1225.27,5,3,Customer service was unresponsive.
CUST_1002,Romandie,32,1324.47,7,3,Pricing is similar to other companies.
CUST_1003,Romandie,32,2719.8,2,10,The policy is overpriced compared to competitors.
CUST_1004,Romandie,30,2118.2,7,6,Pricing is similar to other companies.
CUST_1005,Romandie,38,2248.01,3,1,Customer service was unresponsive.
CUST_1006,Romandie,38,2991.92,2,3,The premiums are too expensive for what is offered.
CUST_1007,Romandie,41,1475.09,3,7,Customer service was unresponsive.
CUST_1008,Romandie,42,1917.93,6,5,The premiums are too expensive for what is offered.
CUST_1009,Romandie,36,2734.15,4,2,Unhappy with the claims resolution process.
CUST_1010,Romandie,25,2898.44,7,4,The policy is decent but not outstanding.
CUST_1011,Romandie,34,2364.27,5,8,Unhappy with the claims resolution process.
CUST_1012,Romandie,35,1724.0,5,3,The premiums are too expensive for what is offered.
CUST_1013,Romandie,25,3428.51,1,7,Unhappy with the claims resolution process.
CUST_1014,Romandie,37,2501.96,5,6,Claims handling took too long.
CUST_1015,Romandie,33,2304.63,6,8,Customer service was unresponsive.
CUST_1016,Romandie,33,2963.67,7,4,The policy is decent but not outstanding.
CUST_1017,Romandie,41,1719.41,3,6,Unhappy with the claims resolution process.
CUST_1018,Romandie,42,2551.01,5,2,Claims handling took too long.
CUST_1019,Romandie,41,3268.67,4,7,Claims handling took too long.
CUST_1020,Romandie,33,2228.29,7,3,"Customer service was okay, nothing exceptional."
CUST_1021,Romandie,30,2077.63,5,4,Customer service was unresponsive.
CUST_1022,Romandie,29,1355.4,4,3,The policy is overpriced compared to competitors.
CUST_1023,Romandie,37,2703.97,7,5,Service is fine but could improve in some areas.
CUST_1024,Romandie,39,3344.75,2,9,The premiums are too expensive for what is offered.
CUST_1025,Romandie,38,2609.32,7,4,Claims process was average.
CUST_1026,Romandie,33,2341.07,3,8,The premiums are too expensive for what is offered.
CUST_1027,Romandie,31,3244.79,6,6,Unhappy with the claims resolution process.
CUST_1028,Romandie,40,1361.29,2,8,The policy is overpriced compared to competitors.
CUST_1029,Romandie,35,2414.45,4,8,Claims handling took too long.
CUST_1030,Romandie,41,2230.64,5,8,The policy is overpriced compared to competitors.
CUST_1031,Romandie,36,1496.04,5,3,The premiums are too expensive for what is offered.
CUST_1032,Romandie,31,1372.18,4,2,Unhappy with the claims resolution process.
CUST_1033,Romandie,44,3302.94,5,7,The policy is overpriced compared to competitors.
CUST_1034,Romandie,33,1010.36,6,7,The premiums are too expensive for what is offered.
CUST_1035,Romandie,33,2680.59,7,7,Service is fine but could improve in some areas.
CUST_1036,Romandie,32,1687.4,6,9,The policy is overpriced compared to competitors.
CUST_1037,Romandie,33,1121.3,3,8,The premiums are too expensive for what is offered.
CUST_1038,Romandie,40,3240.96,4,9,The policy is overpriced compared to competitors.
CUST_1039,Romandie,35,1073.74,3,9,Customer service was unresponsive.
CUST_1040,Romandie,33,2599.76,5,10,The policy is overpriced compared to competitors.
CUST_1041,Romandie,39,1209.95,7,10,Service is fine but could improve in some areas.
CUST_1042,Romandie,30,1458.15,7,2,"Customer service was okay, nothing exceptional."
CUST_1043,Romandie,38,1502.77,2,4,The premiums are too expensive for what is offered.
CUST_1044,Romandie,36,2417.3,6,5,Claims handling took too long.
CUST_1045,Romandie,30,1908.98,5,7,The policy is overpriced compared to competitors.
CUST_1046,Romandie,46,2894.98,3,4,Claims handling took too long.
CUST_1047,Romandie,37,2508.61,4,7,Unhappy with the claims resolution process.
CUST_1048,Romandie,26,1782.12,2,8,The premiums are too expensive for what is offered.
CUST_1049,Romandie,32,3410.56,7,4,Service is fine but could improve in some areas.
CUST_1050,Romandie,44,1665.68,2,4,Customer service was unresponsive.
CUST_1051,Ticino,64,1927.02,8,5,"Customer service was okay, nothing exceptional."
CUST_1052,Ticino,53,3188.5,9,3,Competitive pricing for a comprehensive policy.
CUST_1053,Ticino,56,2397.33,7,14,"Customer service was okay, nothing exceptional."
CUST_1054,Ticino,60,1446.17,10,14,Claims were handled quickly and efficiently.
CUST_1055,Ticino,37,2344.83,7,3,Pricing is similar to other companies.
CUST_1056,Ticino,47,3201.39,8,12,Pricing is similar to other companies.
CUST_1057,Ticino,57,1364.18,10,10,Competitive pricing for a comprehensive policy.
CUST_1058,Ticino,52,1429.91,8,3,Pricing is similar to other companies.
CUST_1059,Ticino,69,3424.75,8,13,"Customer service was okay, nothing exceptional."
CUST_1060,Ticino,61,3345.89,6,7,Customer service was unresponsive.
CUST_1061,Ticino,58,2839.29,8,11,Claims process was average.
CUST_1062,Ticino,60,1230.58,8,8,Claims process was average.
CUST_1063,Ticino,56,3093.22,8,7,Claims process was average.
CUST_1064,Ticino,38,2417.97,8,8,Pricing is similar to other companies.
CUST_1065,Ticino,55,2172.38,7,5,Pricing is similar to other companies.
CUST_1066,Ticino,49,1708.24,7,7,"Customer service was okay, nothing exceptional."
CUST_1067,Ticino,55,2642.22,10,7,Great value for the premium paid!
CUST_1068,Ticino,58,2048.02,6,7,Customer service was unresponsive.
CUST_1069,Ticino,71,1649.22,9,4,Great value for the premium paid!
